,Unnamed: 0,name,city,country,iata_code,latitude,longitude,links_count
2046,2046,Sde Dov,Tel Aviv,Israel,SDV,32.114661,34.782239,6
2047,2047,Rimini,Rimini,Itália,RMI,44.020292,12.611747,6
2048,2048,Pantelleria,Pantelária,Itália,PNL,36.816519,11.968864,6
2049,2049,Lampedusa,Lampedusa,Itália,LMP,35.497914,12.618083,6
2050,2050,Skiros,Esquiros,Grécia,SKU,38.967553,24.487228,6
2051,2051,Araxos,Pátras,Grécia,GPA,38.151111,21.425556,6
2052,2052,Dimokritos,Alexandrópolis,Grécia,AXD,40.855869,25.956264,6
2053,2053,St Pierre,Saint-Pierre,São Pedro e Miquelon,FSP,46.762904,-56.173088,6
2054,2054,Le Palyvestre,Hyères,França,TLN,43.0973,6.14603,6
2055,2055,Pleurtuit,Dinard,França,DNR,48.587683,-2.079958,6
2056,2056,Cape Dorset,Cabo Dorset,Canadá,YTE,64.23,-76.526667,6
2057,2057,Saint John,São João,Canadá,YSJ,45.316111,-65.890278,6
2058,2058,Tavaux,Dole,França,DLE,47.039014,5.42725,6
2059,2059,Mazamet,Castres,França,DCM,43.55625,2.289183,6
2060,2060,Gander Intl,Ganso,Canadá,YQX,48.936944,-54.568056,6
2061,2061,San Sebastian,são Sebastião,Espanha,EAS,43.356519,-1.790611,6
2062,2062,Kufra,Kufra,Líbia,AKF,24.178728,23.313958,6
2063,2063,Kenora,Kenora,Canadá,YQK,49.788334,-94.363056,6
2064,2064,Windsor,Windsor,Canadá,YQG,42.275556,-82.955556,6
2065,2065,Red Deer Regional,Veado Vermelho Industrial,Canadá,YQF,52.182222,-113.894444,6
2066,2066,Makale,Makale,Etiópia,MQX,13.467367,39.533464,6
2067,2067,Lalibella,Lalibela,Etiópia,LLI,11.975014,38.979969,6
2068,2068,Dire Dawa Intl,Dire Dawa,Etiópia,DIR,9.6247,41.854203,6
2069,2069,Hierro,Ferro,Espanha,VDE,27.814847,-17.887056,6
2070,2070,Kananga,Kananga,Congo (Kinshasa),KGA,-5.900055,22.469166,6
2071,2071,Goma,Goma,Congo (Kinshasa),GOM,-1.670814,29.238464,6
2072,2072,Cabinda,Cabinda,Angola,CAB,-5.596992,12.188353,5
2073,2073,Tununak Airport,Tununak,Estados Unidos,TNK,60.575556,-165.271667,5
2074,2074,Nightmute Airport,Noite silenciosa,Estados Unidos,NME,60.471111,-164.700833,5
2075,2075,Ravensthorpe Airport,Ravensthorpe,Austrália,RVT,-33.797222,120.208056,5
2076,2076,Allakaket Airport,Allakaket,Estados Unidos,AET,66.5519,-152.6222,5
2077,2077,Noatak Airport,Noatak,Estados Unidos,WTK,67.5661,-162.975,5
2078,2078,Erechim Airport,Erechim,Brasil,ERM,-27.6619,-52.2683,5
2079,2079,Kenmore Air Harbor Seaplane Base,Seattle,Estados Unidos,LKE,47.629,-122.339,5
2080,2080,Esperance Airport,Esperança,Austrália,EPR,-33.6844,121.823,5
2081,2081,Saga Airport,Saga,Japão,HSG,33.1497,130.302,5
2082,2082,Dera Ghazi Khan Airport,Dera Ghazi Khan,Paquistão,DEA,29.961011,70.485925,5
2083,2083,Uléi Airport,Ilha Ambryn,Vanuatu,ULB,-16.333,168.283,5
2084,2084,Ahe Airport,"Ah,",Polinésia Francesa,AHE,-14.4281,-146.257,5
2085,2085,New Bedford Regional Airport,Nova Bedford,Estados Unidos,EWB,41.6761,-70.9569,5
2086,2086,Harrison Marion Regional Airport,Clarksburg,Estados Unidos,CKB,39.2966,-80.2281,5
2087,2087,Sorkjosen Airport,Sorkjosen,Noruega,SOJ,69.7868,20.9594,5
2088,2088,Sanday Airport,Domingo,Reino Unido,NDY,59.2503,-2.57667,5
2089,2089,Round Lake (Weagamow Lake) Airport,Lago Redondo,Canadá,ZRJ,52.9436,-91.3128,5
2090,2090,Fort Severn Airport,Forte Severn,Canadá,YER,56.0189,-87.6761,5
2091,2091,Fort Frances Municipal Airport,Forte Francês,Canadá,YAG,48.6542,-93.4397,5
2092,2092,Wunnumin Lake Airport,Lago Wunnumin,Canadá,WNN,52.8939,-89.2892,5
2093,2093,Wapekeka Airport,Lago de pesca,Canadá,YAX,53.8492,-89.5794,5
2094,2094,Punta Gorda Airport,Ponta Gorda,Belize,PND,16.1024,-88.8083,5
2095,2095,Narsaq Heliport,Narsaq,Groenlândia,JNS,60.9167,-46.0586,5
2096,2096,Forde Bringeland,Forde,Noruega,FDE,61.392,5.763,5
2097,2097,Abraham Lincoln Capital,Springfield,Estados Unidos,SPI,39.8441,-89.677889,5
2098,2098,Valan,Honningsvag,Noruega,HVG,70.99,25.83,5
2099,2099,Kemi Tornio,Kemi,Finlândia,KEM,65.781889,24.5991,5
2100,2100,Jyvaskyla,Jyvaskyla,Finlândia,JYV,62.399453,25.678253,5
2101,2101,Barnstable Muni Boardman Polando Fld,Barnstable,Estados Unidos,HYA,41.669336,-70.280356,5
2102,2102,Wai Oti,Maumere,Indonésia,MOF,-8.640647,122.236889,5
2103,2103,South Arkansas Rgnl At Goodwin Fld,El Dorado,Estados Unidos,ELD,33.220972,-92.813278,5
2104,2104,Norfolk Island Intl,Ilha Norfolk,Ilha Norfolk,NLK,-29.041625,167.938742,5
2105,2105,Kaimana,Kaimana,Indonésia,KNG,-3.644517,133.695553,5
2106,2106,Heroes Del Acre,Cobija,Bolívia,CIJ,-11.040436,-68.782972,5
2107,2107,In Salah,Em Salah,Argélia,INZ,27.251022,2.512017,5
2108,2108,Takaroa,Takaroa,Polinésia Francesa,TKX,-14.455781,-145.024542,5
2109,2109,Tikehau,Tikehau,Polinésia Francesa,TIH,-15.119617,-148.230697,5
2110,2110,Tubuai,Tubuai,Polinésia Francesa,TUB,-23.365353,-149.524072,5
2111,2111,Rurutu,Rurutu,Polinésia Francesa,RUR,-22.434069,-151.360614,5
2112,2112,Aitutaki,Aitutaki,Ilhas Cook,AIT,-18.830922,-159.764233,5
2113,2113,Gerrard Smith Intl,Caimão Barac,Ilhas Cayman,CYB,19.686981,-79.882789,5
2114,2114,Vilo Acuna Intl,Cayo Largo del Sur,Cuba,CYO,21.616453,-81.545989,5
2115,2115,Bocas Del Toro Intl,Bocas Del Toro,Panamá,BOC,9.340853,-82.250842,5
2116,2116,Kisumu,Kisumu,Quênia,KIS,-0.086139,34.728892,5
2117,2117,Kisangani Simisini,Kisangani,Congo (Kinshasa),FKI,0.5175000000000001,25.155014,5
2118,2118,Mbandaka,Mbandaka,Congo (Kinshasa),MDK,0.0226,18.288744,5
2119,2119,High Level,Alto nível,Canadá,YOJ,58.621389,-117.164722,4
2120,2120,Lichinga,Lichinga,Moçambique,VXC,-13.273986,35.266262,4
2121,2121,Saurimo,Saurimo,Angola,VHC,-9.689067,20.431875,4
2122,2122,Malanje,Malange,Angola,MEG,-9.525086,16.312406,4
2123,2123,Kuito,Kuito,Angola,SVP,-12.404633,16.947414,4
2124,2124,Tolagnaro,Tolagnaro,Madagáscar,FTU,-25.038056,46.956111,4
2125,2125,Gannan,Xiahe city,China,GXH,34.4909,102.3719,4
2126,2126,Bingol,Bingol,Peru,BGG,38.86111,40.5925,4
2127,2127,Morondava,Morondava,Madagáscar,MOQ,-20.28475,44.317614,4
2128,2128,Igdir,Igdir,Peru,IGD,39.983056,43.866389,4
2129,2129,Garoua,Garoua,Camarões,GOU,9.335892,13.370103,4
2130,2130,Sir Bani Yas Island,Ilha Sir Bani Yas,Emirados Árabes Unidos,XSB,24.2856083,52.5783472,4
2131,2131,Bodaibo,Bodaibo,Rússia,ODO,57.5137,114.1348,4
2132,2132,Bata,Bata,Guiné Equatorial,BSG,1.905469,9.805681,4
2133,2133,Kooddoo,Kooddoo,Maldivas,GKK,0.7308,73.433,4
2134,2134,Lankaran International Airport,Lankaran,Azerbaijão,LLK,38.746389,48.817778,4
2135,2135,Francistown,Francistown,Botsuana,FRW,-21.159597,27.474525,4
2136,2136,Upington,Upington,África do Sul,UTN,-28.399097,21.260239,4
2137,2137,Prince Abdul Majeed Airport,Al-Ula,Arábia Saudita,ULH,26.636718,37.908018,4
2138,2138,Carlos Alberto da Costa Neves Airport,Caçador,Brasil,CFC,-26.788333,-50.939722,4
2139,2139,Arctic Bay Airport,Baía Ártica,Canadá,YAB,73.006389,-85.047222,4
2140,2140,Kegaska Airport,Kegaska,Canadá,ZKG,50.195833,-61.265833,4
2141,2141,Newtok Airport,Newtonk,Estados Unidos,WWT,60.939167,-164.641111,4
2142,2142,Zona da Mata Regional Airport,Juiz de Fora,Brasil,IZA,-21.5130558014,-43.1730575562,4
2143,2143,Friday Harbor Seaplane Base,Porto de sexta-feira,Estados Unidos,FBS,48.537222,-123.009722,4
2144,2144,Westsound Seaplane Base,West Sound,Estados Unidos,WSX,48.617778,-122.952778,4
2145,2145,Roche Harbor Seaplane Base,Porto de Roche,Estados Unidos,RCE,48.608056,-123.159722,4
2146,2146,Kimberley,Kimberley,África do Sul,KIM,-28.802834,24.765167,4
2147,2147,NAYPYITAW,NAYPYITAW,Birmânia,NYT,19.374,96.121,4
2148,2148,Hoedspruit Afb,Hoedspruit,África do Sul,HDS,-24.368642,31.048744,4
2149,2149,Zhongwei Xiangshan Airport,Zhongwei,China,ZHY,37.5728,105.1544,4
2150,2150,Gunsa,Shiquanhe,China,NGQ,32.10027,80.052778,4
2151,2151,Yushu Batang,Yushu,China,YUS,32.825,97.125,4
2152,2152,Belbek Sevastopol International Airport,Sebastopol,Ucrânia,UKS,44.691431,33.57567,4
2153,2153,Zonguldak,Zonguldak,Peru,ONQ,41.506111,32.088611,4
2154,2154,Cotopaxi International Airport,Latacunga,Equador,LTX,-0.5425,-78.3657,4
2155,2155,Morristown Municipal Airport,Morristown,Estados Unidos,MMU,40.79935,-74.4148747,4
2156,2156,Rundu,Rundu,Namíbia,NDU,-17.956461,19.719439,4
2157,2157,Santa Ana Airport,Santa ana,Ilhas Salomão,NNB,-10.848056,162.454167,4
2158,2158,Ulawa Airport,Ulawa,Ilhas Salomão,RNA,-9.854722,161.979167,4
2159,2159,Cachimbo,Itaituba,Brasil,ITB,-4.2446,-56.00384,4
2160,2160,Wenshan Airport,Wenshan,China,WNH,23.375833,104.243056,4
2161,2161,Lincang Airport,Lincang,China,LNJ,23.738333,100.025,4
2162,2162,Baoshan Airport,Baoshan,China,BSD,25.053333,99.168333,4
2163,2163,Okha Airport,Okha,Rússia,OHH,53.583333,142.933333,4
2164,2164,Foshan,Foshan,China,FUO,23.133333,113.28333,4
2165,2165,Raivavae Airport,Raivavas,Polinésia Francesa,RVV,-23.87,-147.67,4
2166,2166,Kungsangen,Norrköping,Suécia,NRK,58.586253,16.250622,4
2167,2167,Saab,Linköping,Suécia,LPI,58.40615,15.680508,4
2168,2168,Borlange,Borlange,Suécia,BLE,60.422017,15.515211,4
2169,2169,La Chorrera Airport,La Chorrera,Colômbia,LCR,-0.733333,-73.016667,4
2170,2170,Los Colonizadores Airport,Saravena,Colômbia,RVE,6.916667,-71.9,4
2171,2171,Rurrenabaque Airport,Rerenabaque,Bolívia,RBQ,-14.4275,-67.498056,4
2172,2172,Orebro,Örebro,Suécia,ORB,59.223733,15.037956,4
2173,2173,Arvidsjaur,Arvidsjaur,Suécia,AJR,65.590278,19.281944,4
2174,2174,Rainbow Lake Airport,Lago Arco-Íris,Canadá,YOP,58.491389,-119.407778,4
2175,2175,Kangiqsujuaq - Wakeham Bay Airport,Kangiqsujuaq,Canadá,YWB,61.588611,-71.929444,4
2176,2176,Sleetmute Airport,Sleetmute,Estados Unidos,SLQ,61.700566,-157.165833,4
2177,2177,Wainwright Airport,Wainwright,Estados Unidos,AIN,70.638056,-159.994722,4
2178,2178,Nunapitchuk Airport,Nunapitchuk,Estados Unidos,NUP,60.905833,-162.439167,4
2179,2179,Koyukuk Airport,Koyukuk,Estados Unidos,KYU,64.875833,-157.730556,4
2180,2180,Sheldon Point Airport,Nunam Iqua,Estados Unidos,SXP,62.520556,-164.847778,4
2181,2181,Alakanuk Airport,Alakanuk,Estados Unidos,AUK,62.68,-164.66,4
2182,2182,Selawik Airport,Selawik,Estados Unidos,WLK,66.6,-159.985833,4
2183,2183,Ouzinkie Airport,Ouzinkie,Estados Unidos,KOZ,57.922876,-152.500511,4
2184,2184,Sveg,Sveg,Suécia,EVG,62.047811,14.42295,4
2185,2185,Beaver Airport,Castor,Estados Unidos,WBQ,66.362222,-147.406667,4
2186,2186,Venetie Airport,Veneza,Estados Unidos,VEE,67.008611,-146.366389,4
2187,2187,Hughes Airport,Hugo,Estados Unidos,HUS,66.039167,-154.264722,4
2188,2188,Chalkyitsik Airport,Chalkyitsik,Estados Unidos,CIK,66.645,-143.74,4
2189,2189,Tuntutuliak Airport,Tuntutuliak,Estados Unidos,WTL,60.335278,-162.666944,4
2190,2190,Marshall Don Hunter Sr. Airport,Marechal,Estados Unidos,MLL,61.8646418,-162.026111,4
2191,2191,Kasigluk Airport,Kasigluk,Estados Unidos,KUK,60.873333,-162.524444,4
2192,2192,Nuiqsut Airport,Nuiqsut,Estados Unidos,NUI,70.21,-151.005556,4
2193,2193,Mammoth Yosemite Airport,Lagos Mamute,Estados Unidos,MMH,37.624049,-118.837772,4
2194,2194,Dickinson Theodore Roosevelt Regional Airport,Dickinson,Estados Unidos,DIK,46.7975,-102.801944,4
2195,2195,Chautauqua County-Jamestown,Jamestown,Estados Unidos,JHW,42.153333,-79.258056,4
2196,2196,Barataevka,Ulianovsk,Rússia,ULV,54.268299,48.2267,4
2197,2197,Aspen Pitkin County Sardy Field,Aspen,Estados Unidos,ASE,39.2232,-106.869,4
2198,2198,Mora,mora,Suécia,MXX,60.957908,14.511383,4
2199,2199,Warri Airport,Osubi,Nigéria,QRW,5.31,5.45,4
2200,2200,Pitt-Greenville Airport,Greenville,Estados Unidos,PGV,35.635278,-77.385278,4
2201,2201,Greenbrier Valley Airport,Lewisburg,Estados Unidos,LWB,37.858333,-80.399444,4
2202,2202,Brainerd Lakes Rgnl,Cérebro,Estados Unidos,BRD,46.398308,-94.138078,4
2203,2203,Altay Airport,Altai,China,AAT,47.866667,88.116667,4
2204,2204,Rimatara,Rimatara,Polinésia Francesa,RMT,-22.637253,-152.805192,4
2205,2205,Ust-Kut,Ust-Kut,Rússia,UKX,56.85,105.7167,4
2206,2206,Bellona,Belona,Ilhas Salomão,BNY,-11.302,159.8,4
2207,2207,Jonkoping,Joenkoeping,Suécia,JKG,57.757594,14.068731,4
2208,2208,Ford Airport,Montanha de ferro,Estados Unidos,IMT,45.8183611,-88.1145556,4
2209,2209,Yakutat,Iakutat,Estados Unidos,YAK,59.3012,-139.3937,4
2210,2210,Taree Airport,Taree,Austrália,TRO,-31.8886,152.514,4
2211,2211,Katima Mulilo Airport,Mpacha,Namíbia,MPA,-17.6344,24.1767,4
2212,2212,Long Akah Airport,Longo Akah,Malásia,LKH,3.3,114.783,4
2213,2213,Geneina Airport,Geneina,Sudão,EGN,13.4817,22.4672,4
2214,2214,Kangra Airport,Kangra,Índia,DHM,32.1651,76.2634,4
2215,2215,Tacheng Airport,Tacheng,China,TCG,46.6725,83.3408,4
2216,2216,Sand Point Airport,Ponto de Areia,Estados Unidos,SDP,55.315,-160.523,4
2217,2217,Gorakhpur Airport,Gorakhpur,Índia,GOP,26.739708,83.449708,4
2218,2218,Araracuara Airport,Araracuara,Colômbia,ACR,-0.58,-72.41,4
2219,2219,Hagerstown Regional Richard A Henson Field,Hagerstown,Estados Unidos,HGR,39.7079,-77.7295,4
2220,2220,Pajala Airport,Pajala,Suécia,PJA,67.2456,23.0689,4
2221,2221,Imo Airport,Eu,Nigéria,QOW,5.42706,7.20603,4
2222,2222,Tasiujaq Airport,Tasiujaq,Canadá,YTQ,58.6678,-69.9558,4
2223,2223,Hooper Bay Airport,Baía Hooper,Estados Unidos,HPB,61.5239,-166.147,4
2224,2224,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,Estados Unidos,ATK,70.4673,-157.436,4
2225,2225,Banak,Lakselv,Noruega,LKL,70.068814,24.973489,4
2226,2226,Hasvik,Hasvik,Noruega,HAA,70.486675,22.139744,4
2227,2227,Worcester Regional Airport,Worcester,Estados Unidos,ORH,42.2673,-71.8757,4
2228,2228,Karamay Airport,Karamay,China,KRY,45.617,84.883,4
2229,2229,Kuqa Airport,Kuqa,China,KCA,41.7181,82.9869,4
2230,2230,Muren Airport,Muren,Mongólia,MXV,49.6633,100.099,4
2231,2231,Bayankhongor Airport,Bayanhongor,Mongólia,BYN,46.1633,100.704,4
2232,2232,Golmud Airport,Golmud,China,GOQ,34.633,98.867,4
2233,2233,Winton Airport,Winton,Austrália,WIN,-22.3636,143.086,4
2234,2234,Windorah Airport,Janela,Austrália,WNR,-25.4131,142.667,4
2235,2235,St George Airport,São Jorge,Austrália,SGO,-28.0497,148.595,4
2236,2236,Quilpie Airport,Quilpie,Austrália,ULP,-26.6122,144.253,4
2237,2237,Pormpuraaw Airport,Pormpuraaw,Austrália,EDR,-14.8967,141.609,4
2238,2238,Port Lincoln Airport,Porto Lincoln,Austrália,PLO,-34.6053,135.88,4
2239,2239,Parkes Airport,Parques,Austrália,PKE,-33.1314,148.239,4
2240,2240,Newman Airport,Novo homem,Austrália,ZNE,-23.4178,119.803,4
2241,2241,Normanton Airport,Normanton,Austrália,NTN,-17.6836,141.07,4
2242,2242,Narrandera Airport,Narrandera,Austrália,NRA,-34.7022,146.512,4
2243,2243,Mount Gambier Airport,Monte Gambier,Austrália,MGB,-37.7456,140.785,4
2244,2244,Moruya Airport,Moruya,Austrália,MYA,-35.8978,150.144,4
2245,2245,Gaspe,Gaspe,Canadá,YGP,48.775278,-64.478611,4
2246,2246,Lockhart River Airport,Rio Lockhart,Austrália,IRG,-12.7869,143.305,4
2247,2247,Kowanyama Airport,Kowanyama,Austrália,KWM,-15.4856,141.751,4
2248,2248,King Island Airport,Ilha do Rei,Austrália,KNS,-39.8775,143.878,4
2249,2249,Julia Creek Airport,Júlia Creek,Austrália,JCK,-20.6683,141.723,4
2250,2250,Griffith Airport,Griffith,Austrália,GFF,-34.2508,146.067,4
2251,2251,Cunnamulla Airport,Cunnamulla,Austrália,CMA,-28.03,145.622,4
2252,2252,Bathurst Airport,Bathurst,Austrália,BHS,-33.4094,149.652,4
2253,2253,Boulia Airport,Boulia,Austrália,BQL,-22.9133,139.9,4
2254,2254,Burketown Airport,Burketown,Austrália,BUC,-17.7486,139.534,4
2255,2255,Bedourie Airport,Bedourie,Austrália,BEU,-24.3461,139.46,4
2256,2256,Birdsville Airport,Vila dos Pássaros,Austrália,BVI,-25.8975,139.348,4
2257,2257,Aurukun Airport,Aurukun,Austrália,AUU,-13.3539,141.721,4
2258,2258,Stagen Airport,Ilha Laut,Indonésia,KBU,-3.29472,116.165,4
2259,2259,Kudat Airport,Kudat,Malásia,KUD,6.9225,116.836,4
2260,2260,Bario Airport,Bário,Malásia,BBN,3.73389,115.479,4
2261,2261,Mukah Airport,Mukah,Malásia,MKM,2.90639,112.08,4
2262,2262,Long Seridan Airport,Longa Seridan,Malásia,ODN,3.967,115.05,4
2263,2263,Long Lellang Airport,Longo Datih,Malásia,LGL,3.421,115.154,4
2264,2264,Dawei Airport,Dawei,Birmânia,TVY,14.103886,98.203636,4
2265,2265,Co Ong Airport,Conso,Vietnã,VCS,8.731831,106.632589,4
2266,2266,Kadhdhoo Airport,Atol de Laamu,Maldivas,KDO,1.85917,73.5219,4
2267,2267,Hanimaadhoo Airport,Atol Haa Dhaalu,Maldivas,HAQ,6.74423,73.1705,4
2268,2268,Dimapur Airport,Dimapur,Índia,DMU,25.8839,93.7711,4
2269,2269,Koggala Airport,Koggala,Sri Lanka,KCT,5.99368,80.3203,4
2270,2270,Hubli Airport,Hubli,Índia,HBX,15.3617,75.0849,4
2271,2271,Saransk Airport,Saransk,Rússia,SKX,54.1251,45.2123,4
2272,2272,Cheboksary Airport,Tcheboksary,Rússia,CSY,56.0903,47.3473,4
2273,2273,Vorkuta Airport,Vorkuta,Rússia,VKT,67.4886,63.9931,4
2274,2274,Termez Airport,Termez,Uzbequistão,TMJ,37.286667,67.31,4
2275,2275,Kurgan Airport,Kurgan,Rússia,KRO,55.4753,65.4156,4
2276,2276,Spichenkovo Airport,Novokuznetsk,Rússia,NOZ,53.8114,86.8772,4
2277,2277,Ivano Frankivsk International Airport,Ivano-Frankivsk,Ucrânia,IFO,48.884167,24.686111,4
2278,2278,Zaporizhzhia International Airport,Zaporozhye,Ucrânia,OZH,47.867,35.3157,4
2279,2279,Esbjerg,Esbjerg,Dinamarca,EBJ,55.525942,8.553403,4
2280,2280,Ugolny Airport,Anadyr,Rússia,DYR,64.73495,177.741483,4
2281,2281,Tiksi Airport,Tiksi,Rússia,IKS,71.6977,128.903,4
2282,2282,Cherskiy Airport,Chersky,Rússia,CYX,68.7406,161.338,4
2283,2283,Chokurdakh Airport,Chokurdah,Rússia,CKH,70.6231,147.902,4
2284,2284,Zhezkazgan Airport,Zhezkazgan,Cazaquistão,DZN,47.708333,67.733333,4
2285,2285,Petropavlosk South Airport,Petropavlosk,Cazaquistão,PPK,54.7747,69.1839,4
2286,2286,Kokshetau Airport,Kokshetau,Cazaquistão,KOV,53.3291,69.5946,4
2287,2287,Ji-Paraná Airport,Ji-Paraná,Brasil,JPR,-10.8708,-61.8465,4
2288,2288,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,-9.878811,-76.204797,4
2289,2289,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,-7.139183,-78.4894,4
2290,2290,El Alcaraván Airport,Yopal,Colômbia,EYP,5.319114,-72.383975,4
2291,2291,Waterford,Waterford,Irlanda,WAT,52.1872,-7.086964,4
2292,2292,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Equador,LOH,-3.99589,-79.3719,4
2293,2293,Marília Airport,Marília,Brasil,MII,-22.196892,-49.9264,4
2294,2294,Catarman National Airport,Catarmán,Filipinas,CRM,12.502417,124.635778,4
2295,2295,Basco Airport,Basco,Filipinas,BSO,20.451322,121.979883,4
2296,2296,Naga Airport,Naga,Filipinas,WNP,13.584886,123.270239,4
2297,2297,Kunsan Air Base,Kunsan,Coreia do Sul,KUV,35.903756,126.615906,4
2298,2298,Fort Simpson,Forte Simpson,Canadá,YFS,61.760153,-121.236525,4
2299,2299,Wrangell Airport,Wrangell,Estados Unidos,WRG,56.4843,-132.37,4
2300,2300,Chevak Airport,Chevak,Estados Unidos,VAK,61.5338,-165.584,4
2301,2301,Mountain Village Airport,Aldeia da Montanha,Estados Unidos,MOU,62.0954,-163.682,4
2302,2302,Dera Ismael Khan Airport,Dera Ismael Khan,Paquistão,DSK,31.909422,70.896639,4
2303,2303,Chitral Airport,Chitral,Paquistão,CJL,35.886592,71.800578,4
2304,2304,Al Ain International Airport,Al-Ain,Emirados Árabes Unidos,AAN,24.261667,55.609167,4
2305,2305,Noshahr Airport,Noshahr,Irã,NSH,36.663333,51.464722,4
2306,2306,Al-Jawf Domestic Airport,Al-Jawf,Arábia Saudita,AJF,29.785133,40.100006,4
2307,2307,Dawadmi Domestic Airport,Dawadmi,Arábia Saudita,DWD,24.5,44.4,4
2308,2308,Tiga Airport,Tiga,Nova Caledônia,TGJ,-21.0961,167.804,4
2309,2309,Futuna Airport,Ilha Futuna,Vanuatu,FTA,-19.5164,170.232,4
2310,2310,Dillon's Bay Airport,Baía de Dillon,Vanuatu,DLY,-18.7694,169.001,4
2311,2311,Aniwa Airport,Aniwa,Vanuatu,AWD,-19.24,169.605,4
2312,2312,Southwest Bay Airport,Ilha Malekula,Vanuatu,SWJ,-16.495,167.438,4
2313,2313,Lamen Bay Airport,Baía de Lamen,Vanuatu,LNB,-16.5842,168.159,4
2314,2314,Lamap Airport,Lamap,Vanuatu,LPM,-16.454,167.823,4
2315,2315,Tavie Airport,Ilha do Panamá,Vanuatu,PBJ,-16.439,168.257,4
2316,2316,Longana Airport,Longana,Vanuatu,LOD,-15.3067,167.967,4
2317,2317,Labasa Airport,Lambasa,Fiji,LBS,-16.466749,179.33986,4
2318,2318,Vunisea Airport,Vunisea,Fiji,KDV,-19.0581,178.157,4
2319,2319,Colonel Hill Airport,Coronel Colina,Bahamas,CRI,22.745561,-74.182353,4
2320,2320,Lencero Airport,Jalapa,México,JAL,19.475083,-96.797506,4
2321,2321,Puerto Lempira Airport,Porto Lempira,Honduras,PEU,15.2622,-83.7812,4
2322,2322,Adiyaman Airport,Adiyaman,Peru,ADF,37.7314,38.4689,4
2323,2323,Agri Airport,Agri,Peru,AJI,39.6546,43.0271,4
2324,2324,Corvo Airport,Corvo,Portugal,CVU,39.6715,-31.1136,4
2325,2325,Syros Airport,Ilha de Siros,Grécia,JSY,37.422792,24.950936,4
2326,2326,Tupelo Regional Airport,Tupelo,Estados Unidos,TUP,34.2681,-88.7699,4
2327,2327,Santa Maria Pub Cpt G Allan Hancock Airport,Santa Maria,Estados Unidos,SMX,34.8989,-120.457,4
2328,2328,Rhinelander Oneida County Airport,Renânia,Estados Unidos,RHI,45.6312,-89.4675,4
2329,2329,Owensboro Daviess County Airport,Owensboro,Estados Unidos,OWB,37.7401,-87.1668,4
2330,2330,Southwest Oregon Regional Airport,Curva Norte,Estados Unidos,OTH,43.4171,-124.246,4
2331,2331,Lynchburg Regional Preston Glenn Field,Lynchburg,Estados Unidos,LYH,37.3267,-79.2004,4
2332,2332,Klamath Falls Airport,Cataratas Klamath,Estados Unidos,LMT,42.1561,-121.733,4
2333,2333,Lebanon Municipal Airport,Líbano,Estados Unidos,LEB,43.6261,-72.3042,4
2334,2334,Memorial Field,Fontes termais,Estados Unidos,HOT,34.478,-93.0962,4
2335,2335,DuBois Regional Airport,Du Bois,Estados Unidos,DUJ,41.1783,-78.8987,4
2336,2336,Del Norte County Airport,Cidade Crescente,Estados Unidos,CEC,41.7802,-124.237,4
2337,2337,Southeast Iowa Regional Airport,Burlington,Estados Unidos,BRL,40.7832,-91.1255,4
2338,2338,Bradford Regional Airport,Bradford,Estados Unidos,BFD,41.8031,-78.6401,4
2339,2339,Alpena County Regional Airport,Alpena,Estados Unidos,APN,45.0781,-83.5603,4
2340,2340,Waterloo Regional Airport,Waterloo,Estados Unidos,ALO,42.5571,-92.4003,4
2341,2341,Diu Airport,Diu,Índia,DIU,20.7131,70.9211,4
2342,2342,Nyala Airport,Niala,Sudão,UYL,12.0535,24.9562,4
2343,2343,Gardabya Airport,Senhor,Líbia,SRX,31.0635,16.595,4
2344,2344,Tshikapa Airport,Tshikapa,Congo (Kinshasa),TSH,-6.43833,20.7947,4
2345,2345,Catumbela Airport,Catumbela,Angola,CBT,-12.4792,13.4869,4
2346,2346,Solwesi Airport,Solwesi,Zâmbia,SLI,-12.1737,26.3651,4
2347,2347,Hemavan Airport,Hemavan,Suécia,HMV,65.806111,15.082778,4
2348,2348,Torsby Airport,Torsby,Suécia,TYF,60.157622,12.991269,4
2349,2349,Karlstad Airport,Karlstad,Suécia,KSD,59.4447,13.3374,4
2350,2350,Hagfors Airport,Hagfors,Suécia,HFS,60.020064,13.578908,4
2351,2351,Anda Airport,Sandano,Noruega,SDN,61.83,6.10583,4
2352,2352,Røst Airport,Rosto,Noruega,RET,67.5278,12.1033,4
2353,2353,Donegal Airport,Dongloe,Irlanda,CFN,55.044192,-8.341,4
2354,2354,Westray Airport,Westray,Reino Unido,WRY,59.3503,-2.95,4
2355,2355,Stronsay Airport,Stronsay,Reino Unido,SOY,59.1553,-2.64139,4
2356,2356,Churchill Falls Airport,Cataratas Churchill,Canadá,ZUM,53.5619,-64.1064,4
2357,2357,Sachigo Lake Airport,Lago Sachigo,Canadá,ZPB,53.8911,-92.1964,4
